Date,Price,Volume
2015-01-28,233.19,7780990.20221
2015-01-29,236.2,6634468.27
2015-01-30,229.7,3253319.91742
2015-01-31,220.72,4223952.11758
2015-02-01,219.25,4165894.705
2015-02-02,236.51,4094181.67555
2015-02-03,222.56,4041719.03888
2015-02-04,227.53,3988923.9926
2015-02-05,220.47,2428434.54273
2015-02-06,225.16,1614452.68542
2015-02-07,222.36,2428824.9384
2015-02-08,220.39,3550609.45892
2015-02-09,220.16,2058429.79781
2015-02-10,219.93,4280748.3102
2015-02-11,221.83,1667205.47753
2015-02-12,239.94,4783505.35051
2015-02-13,222.33,1545266.8689
2015-02-14,243.99,7200685.85011
2015-02-15,235.86,4051377.60587
2015-02-16,234.18,6828681.7746
2015-02-17,234.87,3259977.94613
2015-02-18,241.59,1863197.01722
2015-02-19,237.44,3049793.3312
2015-02-20,245.66,948087.452809
2015-02-21,236.0,1342658.74001
2015-02-22,245.41,731873.9725
2015-02-23,240.1,1422548.45874
2015-02-24,238.59,1091100.6777
2015-02-25,239.94,1237085.0514
2015-02-26,254.0,5142151.57568
2015-02-27,252.98,1809685.33129
2015-02-28,252.11,5551101.6827
2015-03-01,263.81,4190275.83929
2015-03-02,275.8,6322638.0752
2015-03-03,275.87,4966115.1855
2015-03-04,265.63,3247071.61518
2015-03-05,272.12,2790042.68953
2015-03-06,273.11,3126380.2963
2015-03-07,273.87,1598282.26372
2015-03-08,287.48,2624649.30032
2015-03-09,275.0,1221588.5
2015-03-10,293.29,2017351.32252
2015-03-11,297.39,2264480.10284
2015-03-12,296.56,1989294.824
2015-03-13,284.21,1667974.39353
2015-03-14,283.57,696621.676054
2015-03-15,282.2,1555762.956
2015-03-16,287.02,1638629.86702
2015-03-17,265.85,3990297.82661
2015-03-18,284.48,1833379.7216
2015-03-19,259.8,2211571.49314
2015-03-20,257.83,1199329.84025
2015-03-21,262.1,1489959.87
2015-03-22,266.07,2600779.00588
2015-03-23,247.83,4563612.29464
2015-03-24,265.99,2315865.8741
2015-03-25,251.98,1879171.37886
2015-03-26,248.63,1762548.20045
2015-03-27,249.23,2090932.5311
2015-03-28,244.05,1394413.52362
2015-03-29,245.18,2020679.42757
2015-03-30,242.34,1621283.6808
2015-03-31,242.7,1486479.40929
2015-04-01,252.44,2073907.99848
2015-04-02,246.49,1535267.8948
2015-04-03,253.77,815494.561008
2015-04-04,257.03,1211778.66049
2015-04-05,253.67,690291.8774
2015-04-06,255.48,1531937.93459
2015-04-07,245.89,2669120.52901
2015-04-08,253.9,1525083.357
2015-04-09,235.71,2675116.12878
2015-04-10,236.7,1140185.63099
2015-04-11,236.0,2724945.68
2015-04-12,225.99,2112299.33052
2015-04-13,216.0,4257460.58428
2015-04-14,223.01,3104225.6067
2015-04-15,229.62,2376336.69346
2015-04-16,222.67,2048217.22006
2015-04-17,227.5,2467237.5
2015-04-18,225.72,1282638.2878
2015-04-19,224.63,1314495.73344
2015-04-20,222.61,1313111.8331
2015-04-21,237.34,3082931.51057
2015-04-22,235.48,2574137.14255
2015-04-23,233.59,2567616.6082
2015-04-24,228.6,1441666.34578
2015-04-25,218.42,2205193.13275
2015-04-26,226.29,1204729.4907
2015-04-27,222.66,2701221.05147
2015-04-28,225.69,1833578.5136
2015-04-29,225.2,2108340.416
2015-04-30,233.43,2008394.0045
2015-05-01,234.13,1266259.34956
2015-05-02,230.97,1547771.5446
2015-05-03,236.17,1535336.53776
2015-05-04,234.66,2093073.88106
2015-05-05,238.25,1783949.29
2015-05-06,233.99,2515896.02661
2015-05-07,244.72,2975459.38757
2015-05-08,237.16,2614622.5952
2015-05-09,239.35,812668.808367
2015-05-10,244.19,1904904.06317
2015-05-11,239.11,841557.2094
2015-05-12,242.72,1396294.36373
2015-05-13,238.32,2207220.56359
2015-05-14,235.97,2179359.9275
2015-05-15,236.63,795922.661405
2015-05-16,235.78,735036.923305
2015-05-17,236.63,795921.5691
2015-05-18,232.04,1645994.51369
2015-05-19,234.6,1878977.71632
2015-05-20,231.4,1288756.846
2015-05-21,240.5,2072782.03936
2015-05-22,238.77,1284918.23032
2015-05-23,238.8,2491546.068
2015-05-24,235.65,1090396.64385
2015-05-25,235.94,1966702.79067
2015-05-26,235.59,1324211.3397
2015-05-27,236.48,1329201.29597
2015-05-28,235.87,1599476.10412
2015-05-29,236.44,1183233.2428
2015-05-30,231.95,862849.440218
2015-05-31,222.4,2404867.59715
2015-06-01,228.34,996462.0596
2015-06-02,226.29,1172704.72219
2015-06-03,225.54,1129310.37472
2015-06-04,225.4,1299861.514
2015-06-05,224.49,803238.477854
2015-06-06,222.6,781109.490895
2015-06-07,224.99,623127.8042
2015-06-08,230.1,2215932.11102
2015-06-09,228.01,1320103.41759
2015-06-10,228.88,2077600.98
2015-06-11,229.98,1164648.42708
2015-06-12,230.22,802279.944095
2015-06-13,229.6,1351595.504
2015-06-14,236.46,2207160.22381
2015-06-15,245.35,4056676.69195
2015-06-16,236.0,2474934.36
2015-06-17,248.25,3052713.67435
2015-06-18,246.45,1502419.59492
2015-06-19,248.26,2774658.0292
2015-06-20,242.47,488875.566987
2015-06-21,246.35,1174145.20952
2015-06-22,243.55,473743.718
2015-06-23,240.64,1660686.68979
2015-06-24,241.92,1256182.32866
2015-06-25,240.2,1610305.604
2015-06-26,248.5,1655413.08416
2015-06-27,248.76,1776223.69927
2015-06-28,251.21,1783480.4676
2015-06-29,262.53,5102700.85193
2015-06-30,257.85,3870044.77822
2015-07-01,262.43,5228101.5927
2015-07-02,255.1,2179138.46338
2015-07-03,257.92,1875664.25846
2015-07-04,256.12,2343369.94
2015-07-05,273.37,6496801.86671
2015-07-06,267.26,4037671.08321
2015-07-07,268.53,5377393.809
2015-07-08,270.68,3839394.28406
2015-07-09,286.98,7216507.33055
2015-07-10,269.0,3742801.44
2015-07-11,309.3,6677463.4551
2015-07-12,289.9,8667679.21323
2015-07-13,310.55,6985899.8875
2015-07-14,290.95,2047775.77478
2015-07-15,275.76,6262766.45236
2015-07-16,285.66,2815364.979
2015-07-17,278.08,2954144.36787
2015-07-18,276.09,1334571.80963
2015-07-19,276.74,2590637.8598
2015-07-20,278.97,2083742.55123
2015-07-21,277.54,2490978.0238
2015-07-22,276.76,2488902.68
2015-07-23,287.3,3887226.08315
2015-07-24,287.12,2821464.94316
2015-07-25,289.0,4577494.12
2015-07-26,290.79,2693970.016
2015-07-27,295.24,3886676.36882
2015-07-28,293.93,4311794.3778
2015-07-29,287.56,2745976.51328
2015-07-30,284.78,2293641.88344
2015-07-31,288.45,2343295.6875
2015-08-01,280.69,1231691.55728
2015-08-02,284.39,1780252.12684
2015-08-03,282.26,1281691.8532
2015-08-04,282.69,1847303.66227
2015-08-05,277.1,1891671.65385
2015-08-06,281.0,1841426.72
2015-08-07,269.89,2251104.13602
2015-08-08,265.42,2590061.86639
2015-08-09,262.22,2691512.6126
2015-08-10,265.85,1851465.45608
2015-08-11,267.89,2902827.01076
2015-08-12,270.98,2274318.8812
2015-08-13,266.99,2537895.24648
2015-08-14,265.41,1279542.14661
2015-08-15,265.93,2128338.8434
2015-08-16,257.47,19040492.3336
2015-08-17,257.45,13641622.23
2015-08-18,256.66,2217899.1574
2015-08-19,233.29,60726602.768
2015-08-20,233.23,22690278.7458
2015-08-21,235.31,3720105.2078
2015-08-22,226.04,17528714.371
2015-08-23,228.68,13017080.0717
2015-08-24,228.14,2915321.211
2015-08-25,222.02,44792175.946
2015-08-26,228.84,22356486.1128
2015-08-27,225.04,5409804.072
2015-08-28,234.17,21397486.8243
2015-08-29,228.22,10728935.6024
2015-08-30,229.63,3557779.2939
2015-08-31,230.94,12988337.1345
2015-09-01,228.32,14592340.4792
2015-09-02,227.97,5452898.7789
2015-09-03,227.42,14833269.0336
2015-09-04,230.8,14833269.0336
2015-09-05,230.73,4818819.123
2015-09-06,240.2,17614944.5676
2015-09-07,241.31,13634833.3094
2015-09-08,240.47,5566863.6671
2015-09-09,240.08,16863801.2855
2015-09-10,239.68,15217779.746
2015-09-11,238.81,4940577.6992
2015-09-12,235.13,12692491.306
2015-09-13,229.86,12673625.1038
2015-09-14,230.0,4512413.7
2015-09-15,230.0,13939823.8655
2015-09-16,227.86,13866113.7024
2015-09-17,228.33,4148975.2968
2015-09-18,232.99,13521375.3935
2015-09-19,230.71,9200032.6374
2015-09-20,230.25,2585884.7925
2015-09-21,226.56,13192196.6058
2015-09-22,229.43,19233663.3384
2015-09-23,230.42,4455143.0496
2015-09-24,233.9,16891696.6478
2015-09-25,235.79,15237774.66
2015-09-26,235.22,5305732.8734
2015-09-27,238.94,16033418.7104
2015-09-28,237.68,16626430.9986
2015-09-29,239.14,4200623.2356
2015-09-30,238.98,14408622.8398
2015-10-01,237.78,13003388.1582
2015-10-02,238.03,4844212.7981
2015-10-03,239.47,8661867.0532
2015-10-04,239.22,16040473.2191
2015-10-05,238.4,3564285.024
2015-10-06,245.25,16009447.9077
2015-10-07,243.91,12400136.007
2015-10-08,243.01,5776768.1073
2015-10-09,245.79,10246396.1292
2015-10-10,248.08,8756660.4624
2015-10-11,245.72,4258224.3976
2015-10-12,249.58,20041053.4464
2015-10-13,254.6,18384897.4317
2015-10-14,249.98,6466622.6288
2015-10-15,262.31,25643112.1254
2015-10-16,269.07,32045899.6602
2015-10-17,262.26,9118255.68
2015-10-18,262.44,16433851.5536
2015-10-19,264.16,16059630.12
2015-10-20,263.59,4389432.475
2015-10-21,269.1,17489825.2984
2015-10-22,273.95,25322556.8264
2015-10-23,274.35,8290061.385
2015-10-24,279.9,15134081.82
2015-10-25,295.01,34299506.0256
2015-10-26,282.8,8441415.976
2015-10-27,294.73,32420944.1352
2015-10-28,298.95,37507904.6835
2015-10-29,304.79,9523730.4594
2015-10-30,329.2,55263289.9077
2015-10-31,310.92,37428890.4535
2015-11-01,310.18,8919365.481
2015-11-02,340.69,70310557.4196
2015-11-03,409.0,171565483.282
2015-11-04,404.5,31163707.43
2015-11-05,400.0,144544320.094
2015-11-06,388.38,104939430.582
2015-11-07,373.69,17548684.1926
2015-11-08,381.51,34651606.9748
2015-11-09,378.8,49017974.283
2015-11-10,380.62,9695175.4772
2015-11-11,309.9,92221766.362
2015-11-12,331.6,56103254.6262
2015-11-13,340.81,12835814.5627
2015-11-14,331.9,23982824.104
2015-11-15,322.33,34851429.837
2015-11-16,318.97,8867123.5828
2015-11-17,335.95,32793891.7088
2015-11-18,334.46,25422981.2093
2015-11-19,333.66,9056533.38
2015-11-20,320.62,35862566.2785
2015-11-21,325.56,14198539.9096
2015-11-22,326.31,1657233.8601
2015-11-23,324.49,13615387.4073
2015-11-24,321.1,16374683.094
2015-11-25,319.64,2763927.08
2015-11-26,348.0,73195270.6758
2015-11-27,359.54,40156994.3037
2015-11-28,358.0,4787408.7
2015-11-29,363.98,23486321.6954
2015-11-30,372.53,51791731.6036
2015-12-01,377.27,6823690.0354
2015-12-02,360.98,34787805.3576
2015-12-03,362.49,32249807.7032
2015-12-04,361.47,4409145.9954
2015-12-05,390.04,58053909.7428
2015-12-06,390.04,58053909.7428
2015-12-07,387.3,5678050.38
2015-12-08,394.99,22999694.4828
2015-12-09,414.01,67053317.6352
2015-12-10,416.49,8971415.3397
2015-12-11,444.29,76154164.2851
2015-12-12,426.06,107032617.755
2015-12-13,436.2,13096215.804
2015-12-14,445.6,108826070.44
2015-12-15,459.48,55276209.2925
2015-12-16,463.98,8341525.236
2015-12-17,453.39,30852734.187
2015-12-18,458.95,37926164.8115
2015-12-19,463.0,5971185.99
2015-12-20,434.98,54181213.7719
2015-12-21,438.7,52315624.452
2015-12-22,438.35,8309217.9445
2015-12-23,441.4,28293611.216
2015-12-24,453.95,35843916.0595
2015-12-25,456.0,4626576.0
2015-12-26,417.99,91276222.4367
2015-12-27,418.46,31955095.3176
2015-12-28,422.42,2936051.331
2015-12-29,431.13,30691408.0275
2015-12-30,428.0,30700004.8378
2015-12-31,428.23,3319566.1609
2016-01-01,432.33,20406959.2119
2016-01-02,433.94,15069490.9225
2016-01-03,432.76,1287045.5504
2016-01-04,433.0,21949458.6916
2016-01-05,431.9,20487753.0816
2016-01-06,432.43,1677504.0775
2016-01-07,453.71,58478075.9822
2016-01-08,447.04,41191540.305
2016-01-09,452.64,4677703.9728
2016-01-10,446.24,20063783.1186
2016-01-11,447.11,25254134.411
2016-01-12,447.98,3582603.5752
2016-01-13,429.57,45901744.1211
2016-01-14,431.9,19112138.8037
2016-01-15,429.55,1903928.829
2016-01-16,370.4,71683286.4755
2016-01-17,385.45,25665045.6335
2016-01-18,380.16,3204406.656
2016-01-19,378.66,25270093.755
2016-01-20,408.33,78165567.7533
2016-01-21,420.35,10593189.908
2016-01-22,385.7,59059297.6044
2016-01-23,388.5,24905687.7316
2016-01-24,385.09,2976583.9622
2016-01-25,387.09,27947836.8106
2016-01-26,394.12,23253230.3312
2016-01-27,391.66,2599020.5106
2016-01-28,382.44,30483418.7072
2016-01-29,377.26,54312432.201
2016-01-30,378.18,5113886.1048
2016-01-31,376.86,17760429.7968
2016-02-01,372.0,28865406.8139
2016-02-02,371.99,2701707.5715
2016-02-03,368.38,23767287.735
2016-02-04,385.06,41655064.8085
2016-02-05,388.0,5209435.44
2016-02-06,373.04,30866009.8532
2016-02-07,373.74,15640570.8048
2016-02-08,375.0,1082358.75
2016-02-09,372.61,21330382.4776
2016-02-10,378.98,36978851.3269
2016-02-11,379.14,3787559.3118
2016-02-12,381.46,22212756.8286
2016-02-13,388.6,18777635.9201
2016-02-14,389.88,2713128.1344
2016-02-15,402.64,34078398.8376
2016-02-16,406.69,28047318.6816
2016-02-17,407.0,3399915.2
2016-02-18,418.97,32029699.8436
2016-02-19,418.02,22201850.3562
2016-02-20,419.98,2110655.6878
2016-02-21,434.67,45001750.1744
2016-02-22,438.5,25463328.1084
2016-02-23,436.76,2559334.9832
2016-02-24,423.1,29085738.813
2016-02-25,421.4,22095111.3957
2016-02-26,423.46,2363228.6296
2016-02-27,432.0,18649773.6191
2016-02-28,433.47,22184549.4353
2016-02-29,431.89,1493821.132
2016-03-01,431.87,30939871.9084
2016-03-02,429.99,26429723.2544
2016-03-03,422.5,2421748.875
2016-03-04,416.48,32002741.2982
2016-03-05,401.0,50904367.533
2016-03-06,399.17,6594012.9727
2016-03-07,411.94,25774187.7886
2016-03-08,412.39,21813407.596
2016-03-09,412.15,2301767.077
2016-03-10,416.0,24022113.591
2016-03-11,421.22,25307656.1388
2016-03-12,420.11,2516555.5253
2016-03-13,413.89,20282050.7868
2016-03-14,414.78,20597238.3355
2016-03-15,414.99,1852141.869
2016-03-16,415.99,19419077.2239
2016-03-17,418.64,18657007.429
2016-03-18,418.49,1558879.4349
2016-03-19,405.59,15007027.5693
2016-03-20,410.77,13576322.2292
2016-03-21,411.81,1060913.1582
2016-03-22,415.35,21365652.9856
2016-03-23,417.8,16895793.7908
2016-03-24,417.96,2067894.7164
2016-03-25,416.44,14830264.68
2016-03-26,415.71,12371345.8365
2016-03-27,416.96,522917.8752
2016-03-28,422.96,19238321.7855
2016-03-29,414.0,30415319.922
2016-03-30,415.83,2467410.471
2016-03-31,416.94,18808489.1414
2016-04-01,416.25,16409420.6304
2016-04-02,416.31,1558131.7632
2016-04-03,418.07,10626132.6415
2016-04-04,418.99,15550675.1492
2016-04-05,419.71,1459218.3483
2016-04-06,421.09,15707133.7908
2016-04-07,420.33,17028964.2194
2016-04-08,419.95,1347766.5325
2016-04-09,417.73,12511808.476
2016-04-10,421.63,9701992.4954
2016-04-11,420.75,741403.575
2016-04-12,425.89,25818110.244
2016-04-13,424.61,16364789.57
2016-04-14,423.87,1661294.8845
2016-04-15,429.09,22879890.5172
2016-04-16,429.43,13788621.1134
2016-04-17,430.58,795354.4586
2016-04-18,427.28,17694903.8592
2016-04-19,435.91,17920859.9415
2016-04-20,435.95,1653545.2715
2016-04-21,451.0,29501269.424
2016-04-22,447.25,23844241.7205
2016-04-23,447.7,2462251.506
2016-04-24,459.4,29353633.4626
2016-04-25,463.86,36817995.5136
2016-04-26,462.5,2590337.625
2016-04-27,447.31,42654741.3584
2016-04-28,450.0,38051508.648
2016-04-29,449.98,3942954.2498
2016-04-30,447.17,17046473.3408
2016-05-01,451.9,10517715.5446
2016-05-02,453.0,538938.63
2016-05-03,450.96,23866897.4145
2016-05-04,447.37,18922797.276
2016-05-05,446.84,1482396.1684
2016-05-06,460.91,32475379.4496
2016-05-07,459.04,15060351.768
2016-05-08,459.02,922396.0998
2016-05-09,461.63,23824164.1218
2016-05-10,450.0,28095275.361
2016-05-11,450.78,2588829.54
2016-05-12,454.7,22652718.674
2016-05-13,456.82,15841283.8822
2016-05-14,455.82,1292090.163
2016-05-15,457.08,9548354.6085
2016-05-16,454.88,17875806.6495
2016-05-17,454.0,1427548.52
2016-05-18,452.9,14866087.635
2016-05-19,441.87,26518499.388
2016-05-20,436.05,2591780.9085
2016-05-21,443.89,11310985.6272
2016-05-22,438.0,12185445.8837
2016-05-23,438.47,1028462.0779
2016-05-24,445.34,15674746.7744
2016-05-25,447.94,17482963.7888
2016-05-26,448.7,1645517.51
2016-05-27,470.29,62133880.5648
2016-05-28,522.43,68432471.5568
2016-05-29,526.64,6618263.8144
2016-05-30,525.15,41187985.5816
2016-05-31,531.15,59032595.9724
2016-06-01,531.97,6420111.8632
2016-06-02,539.99,26922628.8648
2016-06-03,568.0,60092817.477
2016-06-04,567.88,4962277.41
2016-06-05,574.02,30675648.696
2016-06-06,584.5,34509545.4635
2016-06-07,583.72,2590286.686
2016-06-08,578.68,28300189.1564
2016-06-09,575.2941375,30222288.2144
2016-06-10,574.32,2166874.9008
2016-06-11,594.4399875,24538115.3284
2016-06-12,664.8465,143472595.475
2016-06-13,665.85,9494228.6385
2016-06-14,685.24,84746672.71
2016-06-15,692.28,48065817.39
2016-06-16,693.88,4007337.4088
2016-06-17,743.91,128874495.58
2016-06-18,754.36,85041797.51
2016-06-19,751.96,4438797.3212
2016-06-20,729.19,36207387.18
2016-06-21,665.95,149642818.36
2016-06-22,664.46,21974290.214
2016-06-23,624.54,145480129.31
2016-06-24,660.6,117308802.54
2016-06-25,665.0,10751720.0
2016-06-26,627.39,50909007.76
2016-06-27,646.7,59731341.43
2016-06-28,651.85,5574406.0895
2016-06-29,637.95,68912927.9
2016-06-30,671.4,66687600.54
2016-07-01,667.95,5019136.608
2016-07-02,701.71,45483640.65
2016-07-03,658.41,57134569.79
2016-07-04,656.97,4817101.131
2016-07-05,666.48,31161665.02
2016-07-06,673.78,27360174.45
2016-07-07,673.76,2399003.3312
2016-07-08,659.55,46643049.37
2016-07-09,651.86,78574448.68
2016-07-10,647.41,4006561.526
2016-07-11,647.98,26402272.48
2016-07-12,672.76,48343367.13
2016-07-13,664.5,2846618.325
2016-07-14,658.83,34318017.31
2016-07-15,664.57,26928546.83
2016-07-16,663.19,2142395.5036
2016-07-17,675.45,26346610.59
2016-07-18,673.2,30616321.58
2016-07-19,673.46,2028219.0744
2016-07-20,665.64,21835386.17
2016-07-21,664.88,19396531.87
2016-07-22,664.0,1667556.32
2016-07-23,655.84,22033362.32
2016-07-24,661.41,23219394.38
2016-07-25,661.48,944103.9448
2016-07-26,655.06,30492846.55
2016-07-27,654.98,27438393.38
2016-07-28,655.37,1748153.5991
2016-07-29,656.88,16612345.86
2016-07-30,654.73,11399491.45
2016-07-31,654.68,467480.8008
2016-08-01,606.32,39937694.38
2016-08-02,515.06,57403494.65
2016-08-03,530.74,11515126.1064
2016-08-04,577.31,24001987.5
2016-08-05,576.55,16566325.51
2016-08-06,572.72,2754594.2024
2016-08-07,594.27,20475426.29
2016-08-08,592.69,15361103.59
2016-08-09,591.69,1885946.7891
2016-08-10,592.18,34991566.07
2016-08-11,589.24,26073725.34
2016-08-12,586.01,1488764.2651
2016-08-13,586.43,11882577.72
2016-08-14,570.97,15817470.27
2016-08-15,567.34,2730947.824
2016-08-16,581.11,20633789.33
2016-08-17,575.51,21788909.85
2016-08-18,570.92,2345756.1316
2016-08-19,576.65,15567926.13
2016-08-20,583.2,16537121.82
2016-08-21,577.52,1404742.3224
2016-08-22,588.97,19463587.59
2016-08-23,586.18,19520117.27
2016-08-24,581.98,2443582.7052
2016-08-25,579.86,18023876.4
2016-08-26,581.07,12305907.42
2016-08-27,577.77,1900372.1955
2016-08-28,576.53,6969155.03
2016-08-29,575.22,13006720.33
2016-08-30,571.5,1333109.475
2016-08-31,574.82,15333990.49
2016-09-01,572.81,14999479.54
2016-09-02,571.0,1629719.65
2016-09-03,600.88,40400922.25
2016-09-04,610.59,22587938.84
2016-09-05,603.95,2386266.845
2016-09-06,611.09,14155539.59
2016-09-07,614.46,16922951.23
2016-09-08,615.33,2769704.9361
2016-09-09,625.07,16550749.95
2016-09-10,625.76,13826608.28
2016-09-11,621.65,948942.5085
2016-09-12,609.67,24913919.86
2016-09-13,610.92,32818905.11
2016-09-14,608.82,2112952.4274
2016-09-15,610.38,11891587.39
2016-09-16,609.11,12836700.34
2016-09-17,607.04,1586068.0416
2016-09-18,611.58,9289978.56
2016-09-19,610.19,12354975.67
2016-09-20,608.66,1507194.325
2016-09-21,598.88,20607535.08
2016-09-22,597.42,12923838.33
2016-09-23,594.08,1382424.16
2016-09-24,603.88,6905876.28
2016-09-25,601.74,6562797.42
2016-09-26,598.98,650995.4232
2016-09-27,605.96,12980365.42
2016-09-28,605.67,9494530.32
2016-09-29,603.85,1341833.2005
2016-09-30,609.39,12885196.88
2016-10-01,614.82,7094655.17
2016-10-02,612.98,894828.204
2016-10-03,611.85,11646426.4
2016-10-04,609.62,12709516.17
2016-10-05,607.18,1793810.0894
2016-10-06,612.08,10859575.08
2016-10-07,617.21,15826419.3
2016-10-08,614.74,2480451.3104
2016-10-09,615.65,6954834.42
2016-10-10,617.54,13372142.53
2016-10-11,614.77,1411407.4091
2016-10-12,635.01,14634705.6
2016-10-13,635.96,14355952.05
2016-10-14,634.02,1509943.9908
2016-10-15,637.94,6525990.94
2016-10-16,641.42,6985758.74
2016-10-17,638.97,824156.2854
2016-10-18,636.29,14579936.51
2016-10-19,629.25,20346645.9
2016-10-20,627.72,2796925.7268
2016-10-21,631.92,16705327.88
2016-10-22,655.48,22686988.34
2016-10-23,653.25,2842323.4125
2016-10-24,651.39,17690445.87
2016-10-25,655.31,23862151.32
2016-10-26,651.45,3991981.368
2016-10-27,682.22,26863753.64
2016-10-28,687.68,22221917.84
2016-10-29,685.91,2462999.9235
2016-10-30,698.0,21222263.79
2016-10-31,702.0,23116856.38
2016-11-01,697.01,3245201.8889
2016-11-02,733.33,24177015.54
2016-11-03,686.17,56296677.02
2016-11-04,683.69,8276087.9607
2016-11-05,704.79,14017411.02
2016-11-06,712.0,15385463.92
2016-11-07,709.96,1637884.8196
2016-11-08,708.97,21720391.23
2016-11-09,720.93,40308934.74
2016-11-10,721.5,7017410.01
2016-11-11,715.45,14008613.89
2016-11-12,703.71,13568553.68
2016-11-13,702.28,1974698.9952
2016-11-14,706.46,20324888.37
2016-11-15,710.91,22288622.3
2016-11-16,711.73,4100191.1224
2016-11-17,736.96,36131321.21
2016-11-18,747.52,22349404.15
2016-11-19,748.98,3199118.274
2016-11-20,729.06,26489236.67
2016-11-21,738.53,18741837.41
2016-11-22,736.97,2958595.5438
2016-11-23,741.63,19866229.88
2016-11-24,737.45,16755125.57
2016-11-25,735.64,2972537.33
2016-11-26,733.67,12319132.96
2016-11-27,727.96,11359826.8
2016-11-28,727.31,2508383.0935
2016-11-29,732.71,18774731.95
2016-11-30,742.69,21330877.48
2016-12-01,742.05,4637396.952
2016-12-02,772.43,33314155.04
2016-12-03,764.33,15079718.4
2016-12-04,762.97,2127831.7736
2016-12-05,754.63,26745481.44
2016-12-06,756.62,20977699.21
2016-12-07,758.99,5132222.0709
2016-12-08,769.72,18396293.92
2016-12-09,770.02,16139725.07
2016-12-10,769.08,2203083.4956
2016-12-11,777.0,19721035.41
2016-12-12,777.0,19721035.41
2016-12-13,777.99,2197479.4344
2016-12-14,774.89,14993051.05
2016-12-15,776.75,15357872.53
2016-12-16,775.88,2363198.5804
2016-12-17,788.7,17068492.25
2016-12-18,788.4,10243644.93
2016-12-19,788.67,1986896.331
2016-12-20,793.09,19671152.56
2016-12-21,824.21,44854043.02
2016-12-22,834.97,7825180.1957
2016-12-23,901.31,71128607.54
2016-12-24,891.61,36632649.45
2016-12-25,892.6,5393160.608
2016-12-26,897.33,30528384.49
2016-12-27,930.37,36349743.36
2016-12-28,930.34,6692540.341
2016-12-29,963.38,49469080.76
2016-12-30,952.15,55218054.01
2016-12-31,958.12,10303871.5912
2017-01-01,997.72,33991911.05
2017-01-02,1015.97,57597031.98
2017-01-03,1013.42,8324525.7718
2017-01-04,1126.76,143134274.56
2017-01-05,994.67,208498259.79
2017-01-06,999.65,36041021.226
2017-01-07,896.83,97175659.27
2017-01-08,908.14,55303632.48
2017-01-09,910.49,8183329.3367
2017-01-10,906.05,31485218.71
2017-01-11,785.22,131253668.4
2017-01-12,780.92,28015965.7428
2017-01-13,826.29,55509952.11
2017-01-14,817.91,27475928.3
2017-01-15,819.55,5423872.0505
2017-01-16,830.5,22109924.9
2017-01-17,903.84,66791560.4
2017-01-18,906.6,11126738.064
2017-01-19,895.798875,43734448.3377
2017-01-20,893.6210875,27016866.7628
2017-01-21,895.64,5933570.218
2017-01-22,918.603625,41096750.8557
2017-01-23,922.0736125,24607895.5301
2017-01-24,919.97,3210327.312
2017-01-25,893.045625,29651242.1492
2017-01-26,915.95625,26226846.7075
2017-01-27,915.05,4725016.2335
2017-01-28,920.31225,12103240.4581
2017-01-29,915.933,8485259.81217
2017-01-30,912.19,1219424.7139
2017-01-31,964.706075,50109300.3575
2017-02-01,979.703875,35717457.4339
2017-02-02,983.42,6847946.828
2017-02-03,1013.027,54515239.4869
2017-02-04,1030.9994125,43595760.4769
2017-02-05,1034.07,5977596.7455
2017-02-06,1024.01375,27544311.1141
2017-02-07,1050.11,40471212.3532
2017-02-08,1052.84,5657035.6608
2017-02-09,976.103,141974564.616
2017-02-10,999.1035,64475260.1991
2017-02-11,997.59,10764385.1601
2017-02-12,1000.604625,14753502.2944
2017-02-13,999.877375,29689012.9491
2017-02-14,1001.2,4552916.952
2017-02-15,1012.3259875,22919392.205
2017-02-16,1035.208125,41105343.501
2017-02-17,1035.2,6172255.776
2017-02-18,1056.6371375,29732832.5167
2017-02-19,1052.77928571,18054662.2988
2017-02-20,1050.87,2386315.596
2017-02-21,1123.78842857,67820657.9251
2017-02-22,1123.2231875,59657200.0933
2017-02-23,1130.01,13221162.2004
2017-02-24,1174.86625,137557162.437
2017-02-25,1150.60571429,44343352.2449
2017-02-26,1150.37,7174328.5198
2017-02-27,1190.75195,39226303.2747
2017-02-28,1187.56528571,44954233.9267
2017-03-01,1190.89,8993970.4559
2017-03-02,1259.41081667,83439118.7659
2017-03-03,1285.14,64767014.9663
2017-03-04,1287.0,9709655.67
2017-03-05,1270.9333,27572866.8123
2017-03-06,1275.197375,38898409.9837
2017-03-07,1279.5,5472869.325
2017-03-08,1157.3933,101928717.123
2017-03-09,1192.46914286,64999435.16
2017-03-10,1192.09,9159399.6732
2017-03-11,1179.159875,82143460.8364
2017-03-12,1227.494625,52464174.422
2017-03-13,1227.68,7110415.64
2017-03-14,1245.37078571,51575349.1913
2017-03-15,1257.399625,48633668.4881
2017-03-16,1257.0,4909138.08
2017-03-17,1091.1718875,145734375.199
2017-03-18,952.2323625,167014110.784
2017-03-19,967.69,20683899.5819
2017-03-20,1049.0844875,58718869.9629
2017-03-21,1118.63004286,78169421.5198
2017-03-22,1113.0,12365630.34
2017-03-23,1038.789,47857364.1617
2017-03-24,941.919714286,83342548.5898
2017-03-25,927.93,14801847.5571
2017-03-26,956.7863125,71646630.0478
