Date,Price,Volume,Daily_Return,Cum_Return
2014-06-13,557.92,8696987.11546,-0.10728514968718506,7255.136540962273
2014-06-14,560.49,3812291.51055,0.00460639518210515,7288.556566970076
2014-06-15,572.28,9358300.2648,0.02103516565862007,7441.872561768515
2014-06-16,597.65,3078078.83339,0.044331446145243536,7771.781534460321
2014-06-17,604.6,5370642.47576,0.01162887977913507,7862.158647594262
2014-06-18,608.0,3965892.8,0.005623552762156869,7906.371911573457
2014-06-19,593.33,4531653.29796,-0.024128289473684172,7715.604681404407
2014-06-20,590.99,2181393.92394,-0.003943842381136986,7685.175552665785
2014-06-21,593.48,4253524.5732,0.0042132692600551636,7717.55526657996
2014-06-22,591.5,2906661.94415,-0.00333625395969539,7691.807542262664
2014-06-23,585.54,2312887.33764,-0.010076077768385483,7614.304291287372
2014-06-24,588.25,3115477.885,0.004628206441916971,7649.544863459024
2014-06-25,569.0,3089629.11109,-0.032724181895452564,7399.219765929766
2014-06-26,588.97,4008598.56359,0.03509666080843599,7658.907672301679
2014-06-27,577.34,2689215.0796,-0.019746336825305133,7507.672301690496
2014-06-28,596.0,986521.497695,0.032320642948695744,7750.325097529248
2014-06-29,620.0,7341093.03142,0.04026845637583887,8062.418725617673
2014-06-30,599.99,1005979.2334,-0.03227419354838712,7802.210663198947
2014-07-01,654.0,4473747.88999,0.09001816696944953,8504.55136540961
2014-07-02,644.04,2873518.20482,-0.015229357798165144,8375.032509752913
2014-07-03,650.49,3432108.8331,0.010014905906465588,8458.907672301679
2014-07-04,632.78,1483175.51813,-0.027225629909760407,8228.60858257476
2014-07-05,634.49,2033092.69148,0.0027023610101457596,8250.84525357606
2014-07-06,631.0,1153436.45,-0.005500480701035482,8205.461638491535
2014-07-07,623.7,1898911.71562,-0.011568938193343814,8110.533159947973
2014-07-08,624.84,1504875.44234,0.0018278018278017338,8125.3576072821725
2014-07-09,624.97,1672213.4799,0.00020805326163486626,8127.0481144343175
2014-07-10,630.31,3164691.20355,0.008544410131686275,8196.488946683992
2014-07-11,631.98,3241515.39792,0.0026494899335249844,8218.20546163848
2014-07-12,634.0,3827432.64,0.003196303680496282,8244.47334200259
2014-07-13,622.8,2119002.35713,-0.01766561514195586,8098.829648894657
2014-07-14,623.17,2130092.22307,0.0005940912010276023,8103.641092327687
2014-07-15,621.21,2372823.4128,-0.0031452091724568643,8078.1534460338
2014-07-16,626.0,4091992.92579,0.0077107580367346,8140.4421326397805
2014-07-17,629.86,2412825.5353,0.006166134185303429,8190.637191157335
2014-07-18,625.8,3076388.994,-0.0064458768615248685,8137.841352405709
2014-07-19,623.77,1011690.67083,-0.003243847874720318,8111.443433029896
2014-07-20,619.14,2279965.49295,-0.007422607691937699,8051.235370611171
2014-07-21,627.0,918987.63,0.01269502858804139,8153.44603381013
2014-07-22,622.01,1821393.43707,-0.007958532695374831,8088.556566970077
2014-07-23,601.18,6237962.00411,-0.03348820758508708,7817.685305591664
2014-07-24,620.43,2498800.4379,0.03202035995874786,8068.010403120922
2014-07-25,595.88,2386789.84206,-0.039569330947890946,7748.764629388803
2014-07-26,592.51,2257131.11307,-0.005655501107605598,7704.941482444719
2014-07-27,595.9,2146515.226,0.005721422423250244,7749.02470741221
2014-07-28,581.5,2815216.59368,-0.024165128377244494,7561.768530559154
2014-07-29,573.48,4145810.97858,-0.013791917454858083,7457.477243172939
2014-07-30,585.5,2393816.75,0.02095975448141174,7613.7841352405585
2014-07-31,601.94,7216949.14115,0.02807856532877895,7827.568270481132
2014-08-01,591.59,2711525.26632,-0.01719440475794931,7692.977893367998
2014-08-02,595.76,7133219.1656,0.007048800689666734,7747.204161248362
2014-08-03,593.94,2323087.95911,-0.003054921444877068,7723.537061118323
2014-08-04,580.21,4052712.00992,-0.023116813146109028,7544.993498049403
2014-08-05,588.5,3102683.815,0.014287930232157242,7652.795838751613
2014-08-06,587.24,3166937.84489,-0.0021410365335599035,7636.410923276971
2014-08-07,589.3,2961285.4482,0.0035079354267419927,7663.198959687894
2014-08-08,585.02,2590252.1026,-0.0072628542338366575,7607.542262678792
2014-08-09,588.99,1745276.30999,0.006786092783152675,7659.167750325086
2014-08-10,578.97,2371659.34951,-0.017012173381551476,7528.8686605981675
2014-08-11,590.74,1891342.721,0.02032920531288318,7681.924577373199
2014-08-12,550.14,13355520.1831,-0.06872735890577919,7153.966189856945
2014-08-13,521.66,12855082.6947,-0.0517686407096376,6783.615084525345
2014-08-14,549.98,14029610.3138,0.05428823371544689,7151.885565669688
2014-08-15,509.0,6187407.02583,-0.07451180042910654,6618.9856957087
2014-08-16,491.88,6020978.09221,-0.03363457760314348,6396.358907672289
2014-08-17,523.88,6616986.8324,0.06505651784988209,6812.4837451235235
2014-08-18,487.5,8989449.07859,-0.06944338398106431,6339.401820546152
2014-08-19,507.3,8069204.96225,0.04061538461538472,6596.879063719103
2014-08-20,490.0,8730383.9,-0.03410210920559831,6371.911573472029
2014-08-21,518.25,8286029.15529,0.05765306122448988,6739.271781534448
2014-08-22,503.88,4840024.88406,-0.027727930535455858,6552.405721716503
2014-08-23,515.69,7882218.512,0.023438120187346367,6705.98179453835
2014-08-24,503.79,2916764.29378,-0.02307587891950602,6551.235370611172
2014-08-25,512.79,3517602.57052,0.017864586434823915,6668.270481144331
2014-08-26,501.55,2881655.525,-0.021919304198599776,6522.106631989585
2014-08-27,509.39,4062969.75669,0.015631542219120664,6624.057217165137
2014-08-28,511.99,3752062.19862,0.005104144172441538,6657.86736020805
2014-08-29,506.61,3601875.5136,-0.01050801773472132,6587.906371911561
2014-08-30,477.98,4680272.99326,-0.056512899469019606,6215.604681404409
2014-08-31,482.59,4469424.45419,0.009644755010669748,6275.552665799727
2014-09-01,478.87,5403358.3772,-0.007708406722062189,6227.1781534460215
2014-09-02,472.76,2489654.96886,-0.012759203959320953,6147.724317295176
2014-09-03,486.0,5008741.25569,0.028005753447838178,6319.895968790624
2014-09-04,474.5,2251445.56,-0.02366255144032925,6170.351105331586
2014-09-05,481.09,1606067.5125,0.013888303477344488,6256.046814044199
2014-09-06,480.62,1387220.61562,-0.0009769481801741309,6249.934980494134
2014-09-07,479.59,1332257.8569,-0.0021430652074404533,6236.540962288672
2014-09-08,466.48,3335590.91601,-0.027335849371337928,6066.05981794537
2014-09-09,485.03,6346407.79646,0.039765906362544845,6307.282184655382
2014-09-10,473.35,4312800.7205,-0.024080984681359774,6155.396618985682
2014-09-11,470.43,3468571.79262,-0.006168796873349591,6117.425227568257
2014-09-12,479.86,2844690.84922,0.020045490296112023,6240.052015604667
2014-09-13,474.62,2895656.62,-0.010919851623390153,6171.911573472027
2014-09-14,475.3,2524429.50586,0.0014327251274703912,6180.754226267866
2014-09-15,468.0,2796018.21974,-0.015358720807910786,6085.825747724303
2014-09-16,470.83,2918242.0064,0.00604700854700857,6122.626788036397
2014-09-17,428.19,6474529.07013,-0.0905634730157382,5568.140442132627
2014-09-18,398.89,13959017.8116,-0.06842756720147603,5187.12613784134
2014-09-19,425.56,9378125.2984,0.06686053799293035,5533.940182054603
2014-09-20,406.3,5180652.93045,-0.045258012971143846,5283.485045513641
2014-09-21,400.98,4898291.21151,-0.013093773074083215,5214.304291287373
2014-09-22,401.15,5718501.5605,0.0004239612948275795,5216.5149544863325
2014-09-23,431.91,12703948.8531,0.07667954630437501,5616.514954486332
2014-09-24,408.08,6189931.28865,-0.05517353152277105,5306.631989596865
2014-09-25,423.68,6001795.8016,0.038227798470888086,5509.4928478543425
2014-09-26,400.74,2409099.75791,-0.054144637462235634,5211.183355006489
2014-09-27,380.0,3971546.27508,-0.05175425462893646,4941.482444733409
2014-09-28,400.39,2177480.976,0.053657894736842016,5206.631989596866
2014-09-29,382.67,5461742.9261,-0.044256849571667534,4976.202860858246
2014-09-30,385.27,7052814.38239,0.006794365902735855,5010.013003901157
2014-10-01,390.18,5593043.0136,0.012744309185765967,5073.862158647582
2014-10-02,363.75,5568420.73926,-0.06773796709211133,4730.169050715203
2014-10-03,336.0,9352563.97651,-0.07628865979381438,4369.310793237962
2014-10-04,358.9,7318369.379,0.06815476190476177,4667.100130039001
2014-10-05,331.2,28089071.5319,-0.07718027305656172,4306.892067620276
2014-10-06,330.7,8268087.29187,-0.0015096618357487435,4300.390117035101
2014-10-07,327.61,22795539.5213,-0.009343816147565742,4260.2080624187165
2014-10-08,378.94,15131487.586,0.15668019901712404,4927.698309492837
2014-10-09,358.97,11248182.1326,-0.052699635826252145,4668.010403120927
