Date,Cum_Return
2013-08-13,1386.7360208062353
2013-08-14,1278.0234070221006
2013-08-15,1281.0143042912816
2013-08-16,1275.4226267880306
2013-08-17,1287.6462938881605
2013-08-18,1327.3081924577311
2013-08-19,1291.2873862158588
2013-08-20,1427.1781534460274
2013-08-21,1443.5630689206698
2013-08-22,1436.0208062418662
2013-08-23,1414.6944083224905
2013-08-24,1468.140442132633
2013-08-25,1417.945383615078
2013-08-26,1528.2184655396547
2013-08-27,1550.715214564362
2013-08-28,1530.8192457737248
2013-08-29,1622.7568270481067
2013-08-30,1726.2678803641008
2013-08-31,1623.4070221066243
2013-09-01,1703.9011703510973
2013-09-02,1696.3589076722935
2013-09-03,1691.6775032509674
2013-09-04,1619.1157347204087
2013-09-05,1592.197659297782
2013-09-06,1594.6684005201487
2013-09-07,1541.0923276983026
2013-09-08,1582.0546163849083
2013-09-09,1536.8010403120868
2013-09-10,1613.7841352405649
2013-09-11,1670.3511053315917
2013-09-12,1645.5136540962214
2013-09-13,1616.6449934980421
2013-09-14,1631.4694408322423
2013-09-15,1613.1339401820474
2013-09-16,1658.7776332899796
2013-09-17,1654.4863459037638
2013-09-18,1809.4928478543484
2013-09-19,1612.223667100123
2013-09-20,1605.9817945383545
2013-09-21,1599.9999999999932
2013-09-22,1599.739921976586
2013-09-23,1594.1482444733351
2013-09-24,1594.9284785435561
2013-09-25,1610.5331599479773
2013-09-26,1633.2899869960916
2013-09-27,1620.9362808842582
2013-09-28,1665.7997399219691
2013-09-29,1635.8907672301616
2013-09-30,1651.6254876462865
2013-10-01,1358.517555266574
2013-10-02,1520.806241872555
2013-10-03,1350.4551365409561
2013-10-04,1580.1040312093558
2013-10-05,1581.2743823146873
2013-10-06,1576.072821846547
2013-10-07,1610.4031209362738
2013-10-08,1639.53185955786
2013-10-09,1614.0442132639719
2013-10-10,1649.4148244473267
2013-10-11,1658.387516254869
2013-10-12,1656.8270481144268
2013-10-13,1764.4993498049334
2013-10-14,1810.6631989596797
2013-10-15,1757.7373211963506
2013-10-16,1863.8491547464155
2013-10-17,1958.257477243164
2013-10-18,1871.7815344603296
2013-10-19,2154.876462938872
2013-10-20,2302.6007802340596
2013-10-21,2420.2860858257363
2013-10-22,2600.1300390116908
2013-10-23,2545.903771131327
2013-10-24,2648.8946684005073
2013-10-25,2336.931079323786
2013-10-26,2458.5175552665683
2013-10-27,2334.9804941482334
2013-10-28,2627.9583875162425
2013-10-29,2644.8634590376982
2013-10-30,2808.842652795825
2013-10-31,2642.9128738621457
2013-11-01,2654.746423927165
2013-11-02,2639.791937581261
2013-11-03,2927.178153446019
2013-11-04,3207.152145643677
2013-11-05,2990.247074122222
2013-11-06,3801.300390117017
2013-11-07,4233.550065019485
2013-11-08,3784.39531859556
2013-11-09,3860.9882964889284
2013-11-10,4413.263979193736
2013-11-11,4265.279583875142
2013-11-12,5092.847854356282
2013-11-13,5416.124837451209
2013-11-14,5110.53315994796
